phi12_correction,phi23_correction,phi13_correction,channel,omega,ex_phi12
-0.8529911695807674,-4.533234017783332,-5.386225187364101,19,2444.25,1.7903556731967833
0.8737557905668609,-0.5458025091641523,-5.955232025776878,9,2422.25,1.7742411903041457
0.8140597527476856,-0.6853118940100034,-3.012844794852111,14,2434.25,1.7830309082455844
-3.431975863773408,-3.1524192114900984,-5.144498442368184,4,2412.25,1.7669164253529468
-0.17673152399031933,0.29186189299644516,-6.16805493817346,24,2454.25,1.797680438147982
0.5400136269527804,0.09993985138056272,-4.465134583750071,15,2436.25,1.7844958612358242
0.40746167448069626,-0.08676232426394104,-5.96248595696283,10,2424.25,1.7757061432943857
-3.115871034957699,-2.0030279937578515,-4.5953002531172515,5,2414.25,1.7683813783431865
-1.7603696603843186,-4.4177046846661145,-5.130876793853835,0,2404.25,1.7610566133919876
0.8547991457653452,0.5006736977365172,-4.927712463677724,32,2470.25,1.8094000620699002
0.08616778639404532,0.24625265483412528,-5.950764865951415,22,2450.25,1.7947505321675026
-0.23060238054620008,0.826595160785164,-4.50909528184445,17,2440.25,1.7874257672163036
0.8173202556876868,-0.8926054249392014,-6.358470476431101,12,2430.25,1.780101002265105
1.1464694562361395,-1.3239507862142454,-6.395216790207905,7,2418.25,1.771311284323666
-1.6116459684269357,-3.2238449533391385,-4.966390615665649,2,2408.25,1.7639865193724673
0.5939810733780695,0.8013906078917705,-4.887813625909746,34,2474.25,1.8123299680503797
1.128496584008608,-1.2134140333605774,-6.368102756531556,8,2420.25,1.772776237313906
-2.2827069356764884,-4.16463549405641,-6.120093194983961,3,2410.25,1.765451472362707
0.8291933882955769,-0.8671998802080453,-3.1141492985524746,14,2434.25,1.7830309082455844
0.8722899076167518,-0.5373035810099405,-5.948198980572775,9,2422.25,1.7742411903041457
-3.4923119262940077,-3.095452475401313,-5.409667156599148,4,2412.25,1.7669164253529468
0.5515637147763712,0.2608479479677004,-4.4890259401887045,15,2436.25,1.7844958612358242
0.3804977539891574,-0.06561166321692435,-5.9682992164073525,10,2424.25,1.7757061432943857
-0.12692784627613207,0.45275585589313083,-5.957357297562588,27,2460.25,1.8020752971187015
0.8421717698196287,0.5299089043484677,-4.91110463301149,32,2470.25,1.8094000620699002
0.09350416942408568,0.26855572994703847,-5.921125407808462,22,2450.25,1.7947505321675026
-1.7532824636623703,-4.426604192157299,-5.132689104623072,0,2404.25,1.7610566133919876
-3.1575444408281927,-1.9435283318498806,-4.6429238440295615,5,2414.25,1.7683813783431865
-1.6195508562371237,-3.270191807962095,-4.889742664199218,2,2408.25,1.7639865193724673
0.7171008113246093,0.5988593870560408,-4.967225108798936,34,2474.25,1.8123299680503797
1.1247046683213588,-1.2735612602939606,-6.432041899152188,7,2418.25,1.771311284323666
-0.3040791011026094,0.8179165658702581,-4.525800750365978,17,2440.25,1.7874257672163036
0.8280711090700692,-0.9001800478801496,-6.355294245989667,12,2430.25,1.780101002265105
-1.2282733711349736,0.5298131663660159,-6.327147042450671,29,2464.25,1.805005203099181
-0.4296114882846709,0.2080145911354936,-5.392134806182378,30,2466.25,1.8064701560894207
-0.9614312885992021,-4.526584178598336,-5.488015467197538,19,2444.25,1.7903556731967833
-0.178909835425763,0.3029243334630962,-6.159170809142253,24,2454.25,1.797680438147982
-0.09285741354847787,0.21914234592729565,-6.1569003748007685,25,2456.25,1.7991453911382218
-0.4714027157664886,0.8553635690053634,-5.899224453940712,20,2446.25,1.791820626187023
-0.2847624418565271,0.5943196890779601,-5.973628059958154,26,2458.25,1.8006103441284615
0.9620031787905634,-0.6558222788364814,-4.406208080430607,31,2468.25,1.8079351090796605
0.08880667907528972,0.3270977916185902,-5.8672808364857065,21,2448.25,1.7932855791772628
0.7765073524907595,0.45255004902022944,-5.054127905668597,16,2438.25,1.785960814226064
0.8833783680648652,-0.8542851532496681,-6.25409209236439,11,2428.25,1.7786360492748652
-2.2606330647975916,-1.5601670998011603,-6.438794042590247,6,2416.25,1.7698463313334265
-1.747744341001563,-3.223985688163479,-5.03717987611483,1,2406.25,1.7625215663822273
0.7276953734178799,0.6428792547248934,-4.912610679036813,33,2472.25,1.81086501506014
-0.33993729159082964,0.6948289944298616,-5.9282936043405545,28,2462.25,1.8035402501089413
-0.1620341664116045,0.4248796996238198,-6.020339773967371,23,2452.25,1.7962154851577423
-0.6414112324847987,-4.626659437996345,-3.8281740375858218,18,2442.25,1.7888907202065434
0.6750656806742348,-0.8621078996659679,-6.077528444472595,13,2432.25,1.7815659552553447
1.0018340646705968,-0.9684963103719533,-6.249847552880943,8,2420.25,1.772776237313906
-0.8607155903542353,-4.5406864596840855,-5.401402050038321,19,2444.25,1.7903556731967833
-0.33548131679347737,0.5889480077535796,-6.029718616219484,25,2456.25,1.7991453911382218
-0.3743944531204555,0.13300680053887382,-5.084676326865846,30,2466.25,1.8064701560894207
-0.6982058396816397,1.0340779395680437,-5.881863360343395,20,2446.25,1.791820626187023
0.05601700309926372,0.3437294052574835,-5.883438898822839,21,2448.25,1.7932855791772628
0.671432870322848,0.6423233563378503,-4.969429080518887,16,2438.25,1.785960814226064
-0.2680018391065506,0.5909664933803191,-5.960220652905818,26,2458.25,1.8006103441284615
0.9622565286349909,-0.687935885107051,-4.503518183806537,31,2468.25,1.8079351090796605
0.8727895882881058,-0.8356411630276844,-6.246036881919165,11,2428.25,1.7786360492748652
-0.3394995020627287,0.6865531502266056,-5.936131659015709,28,2462.25,1.8035402501089413
-0.17568626492791983,0.42746418521327434,-6.031407386894232,23,2452.25,1.7962154851577423
0.726549664323036,0.6261875913172346,-4.930448051539316,33,2472.25,1.81086501506014
-1.8176292030142187,-4.445108184339814,-6.328187234303821,1,2406.25,1.7625215663822273
-1.5868421909354993,-1.5350748281159907,-5.543561356193623,6,2416.25,1.7698463313334265
